Volcano Name,Eruption Type,Max. VEI,Country,Volcanic_Region,Volcano_type,Summit,Year,Latitude_value,Longitude_value
Fujisan,Confirmed Eruption,0,Japan,"Japan, Taiwan, Marianas",14,3776,-100,35.361,138.728
Kujusan,Confirmed Eruption,4,Japan,"Japan, Taiwan, Marianas",14,1791,-100,33.086,131.249
Mutnovsky,Confirmed Eruption,2,Russia,Kamchatka and Mainland Asia,2,2288,-100,52.449,158.196
Shikotsu,Confirmed Eruption,2,Japan,"Japan, Taiwan, Marianas",1,1320,-100,42.688,141.38
Deception Island,Confirmed Eruption,0,Antarctica,Antarctica,1,602,-100,-63.001,-60.652
Calbuco,Confirmed Eruption,0,Chile,South America,14,1974,-100,-41.33,-72.618
Tungurahua,Confirmed Eruption,3,Ecuador,South America,14,5023,-100,-1.467,-78.442
Vulsini,Confirmed Eruption,0,Italy,Mediterranean and Western Asia,1,800,-104,42.6,11.93
Augustine,Confirmed Eruption,0,United States,Alaska,9,1252,-120,59.363,-153.43
"Hudson, Cerro",Confirmed Eruption,0,Chile,South America,14,1905,-120,-45.9,-72.97
Etna,Confirmed Eruption,5,Italy,Mediterranean and Western Asia,14,3320,-122,37.748,14.999
Etna,Confirmed Eruption,0,Italy,Mediterranean and Western Asia,14,3320,126,37.748,14.999
Vulcano,Confirmed Eruption,0,Italy,Mediterranean and Western Asia,14,500,126,38.404,14.962
Craters of the Moon,Confirmed Eruption,0,United States,Canada and Western USA,11,2005,-130,43.42,-113.5
Etna,Confirmed Eruption,0,Italy,Mediterranean and Western Asia,14,3320,-135,37.748,14.999
Etna,Confirmed Eruption,0,Italy,Mediterranean and Western Asia,14,3320,141,37.748,14.999
Vulcano,Confirmed Eruption,0,Italy,Mediterranean and Western Asia,14,500,-150,38.404,14.962
Taranaki,Confirmed Eruption,0,New Zealand,New Zealand to Fiji,14,2518,-150,-39.3,174.07
Ubehebe Craters,Confirmed Eruption,0,United States,Canada and Western USA,10,752,-150,37.02,-117.45
Shasta,Confirmed Eruption,0,United States,Canada and Western USA,14,4317,-150,41.409,-122.193
Rainier,Confirmed Eruption,0,United States,Canada and Western USA,14,4392,-150,46.853,-121.76
San Martin,Confirmed Eruption,0,Mexico,México and Central America,13,1650,-150,18.57,-95.2
Sheveluch,Confirmed Eruption,3,Russia,Kamchatka and Mainland Asia,14,3283,-150,56.653,161.36
Krasheninnikov,Confirmed Eruption,4,Russia,Kamchatka and Mainland Asia,1,1816,-150,54.596,160.27
Hachijojima,Confirmed Eruption,0,Japan,"Japan, Taiwan, Marianas",14,854,-150,33.137,139.766
Izu-Oshima,Confirmed Eruption,3,Japan,"Japan, Taiwan, Marianas",14,746,-150,34.724,139.394
Azumayama,Confirmed Eruption,0,Japan,"Japan, Taiwan, Marianas",14,1949,-150,37.735,140.244
Hekla,Confirmed Eruption,0,Iceland,Iceland and Arctic Ocean,14,1490,-150,63.983,-19.666
Purace,Confirmed Eruption,0,Colombia,South America,14,4650,-160,2.32,-76.4
Redoubt,Confirmed Eruption,0,United States,Alaska,14,3108,-160,60.485,-152.742
Muria,Confirmed Eruption,0,Indonesia,Indonesia,14,1625,-160,-6.62,110.88
Matutum,Confirmed Eruption,0,Philippines,Philippines and SE Asia,14,2286,-170,6.37,125.07
Masaya,Confirmed Eruption,5,Nicaragua,México and Central America,1,594,-170,11.985,-86.165
Arenal,Confirmed Eruption,4,Costa Rica,México and Central America,14,1670,-170,10.463,-84.703
Cayambe,Confirmed Eruption,0,Ecuador,South America,3,5790,-180,0.029,-77.986
Changbaishan,Confirmed Eruption,4,China-North Korea,Kamchatka and Mainland Asia,14,2744,-180,41.98,128.08
Vulcano,Confirmed Eruption,4,Italy,Mediterranean and Western Asia,14,500,-183,38.404,14.962
Fujisan,Confirmed Eruption,0,Japan,"Japan, Taiwan, Marianas",14,3776,-190,35.361,138.728
Krysuvik-Trolladyngja,Confirmed Eruption,2,Iceland,Iceland and Arctic Ocean,5,360,-190,63.917,-22.067
Cayutue-La Vigueria,Confirmed Eruption,0,Chile,South America,11,506,-190,-41.3,-72.27
Santorini,Confirmed Eruption,3,Greece,Mediterranean and Western Asia,13,367,-197,36.404,25.396
Ischia,Confirmed Eruption,0,Italy,Mediterranean and Western Asia,2,789,-200,40.73,13.897
Taupo,Confirmed Eruption,4,New Zealand,New Zealand to Fiji,1,760,-200,-38.82,176
Taveuni,Confirmed Eruption,2,Fiji,New Zealand to Fiji,13,1241,-200,-16.82,-179.97
Hakusan,Confirmed Eruption,4,Japan,"Japan, Taiwan, Marianas",14,2702,-200,36.155,136.771
Yufu-Tsurumi,Confirmed Eruption,4,Japan,"Japan, Taiwan, Marianas",9,1584,-200,33.282,131.39
Akita-Komagatake,Confirmed Eruption,0,Japan,"Japan, Taiwan, Marianas",14,1637,-200,39.761,140.799
Mutnovsky,Confirmed Eruption,2,Russia,Kamchatka and Mainland Asia,2,2288,-200,52.449,158.196
Ksudach,Confirmed Eruption,3,Russia,Kamchatka and Mainland Asia,14,1079,-200,51.844,157.572
Tolbachik,Confirmed Eruption,0,Russia,Kamchatka and Mainland Asia,13,3611,-200,55.832,160.326
Kilauea,Confirmed Eruption,0,United States,Hawaii and Pacific Ocean,13,1222,-200,19.421,-155.287
Mauna Loa,Confirmed Eruption,0,United States,Hawaii and Pacific Ocean,13,4170,-200,19.475,-155.608
Popocatepetl,Confirmed Eruption,4,Mexico,México and Central America,14,5393,-200,19.023,-98.622
Reykjanes,Confirmed Eruption,0,Iceland,Iceland and Arctic Ocean,5,140,-200,63.817,-22.717
Pelee,Confirmed Eruption,4,France,West Indies,14,1394,-200,14.809,-61.165
"Tolima, Nevado del",Confirmed Eruption,3,Colombia,South America,14,5215,-200,4.658,-75.33
"Ruiz, Nevado del",Confirmed Eruption,4,Colombia,South America,14,5279,-200,4.892,-75.324
Hudson Mountains,Confirmed Eruption,4,Antarctica,Antarctica,14,749,-210,-74.33,-99.42
Osorno,Confirmed Eruption,0,Chile,South America,14,2659,-210,-41.105,-72.496
Redoubt,Confirmed Eruption,0,United States,Alaska,14,3108,-210,60.485,-152.742
Stromboli,Confirmed Eruption,2,Italy,Mediterranean and Western Asia,14,924,-210,38.789,15.213
Vulcano,Confirmed Eruption,0,Italy,Mediterranean and Western Asia,14,500,-215,38.404,14.962
Vesuvius,Confirmed Eruption,3,Italy,Mediterranean and Western Asia,14,1281,-217,40.821,14.426
Redoubt,Confirmed Eruption,0,United States,Alaska,14,3108,-220,60.485,-152.742
Udokan Plateau,Confirmed Eruption,0,Russia,Kamchatka and Mainland Asia,11,2180,-220,56.28,117.77
St. Helens,Confirmed Eruption,0,United States,Canada and Western USA,14,2549,-220,46.2,-122.18
Zhupanovsky,Confirmed Eruption,0,Russia,Kamchatka and Mainland Asia,3,2899,-220,53.589,159.15
Lanin,Confirmed Eruption,0,Chile-Argentina,South America,14,3776,-220,-39.637,-71.502
Antillanca Volcanic Complex,Confirmed Eruption,5,Chile,South America,14,1979,-230,-40.783,-72.15
Cayambe,Confirmed Eruption,0,Ecuador,South America,3,5790,-230,0.029,-77.986
Cotopaxi,Confirmed Eruption,4,Ecuador,South America,14,5911,-230,-0.677,-78.436
Kelud,Confirmed Eruption,0,Indonesia,Indonesia,14,1730,-230,-7.935,112.314
St. Andrew Strait,Confirmed Eruption,0,Papua New Guinea,Melanesia and Australia,2,270,-240,-2.38,147.35
Raoul Island,Confirmed Eruption,6,New Zealand,New Zealand to Fiji,14,516,-250,-29.27,-177.92
Krasheninnikov,Confirmed Eruption,0,Russia,Kamchatka and Mainland Asia,1,1816,-250,54.596,160.27
Nasudake,Confirmed Eruption,2,Japan,"Japan, Taiwan, Marianas",14,1915,-250,37.125,139.963
St. Helens,Confirmed Eruption,0,United States,Canada and Western USA,14,2549,-250,46.2,-122.18
Rainier,Confirmed Eruption,4,United States,Canada and Western USA,14,4392,-250,46.853,-121.76
Copahue,Confirmed Eruption,0,Guatemala,México and Central America,2,2569,-250,14.382,-90.601
Deception Island,Confirmed Eruption,0,Antarctica,Antarctica,1,602,-250,-63.001,-60.652
Hekla,Confirmed Eruption,0,Iceland,Iceland and Arctic Ocean,14,1490,-250,63.983,-19.666
Katla,Confirmed Eruption,0,Iceland,Iceland and Arctic Ocean,15,1490,-250,63.633,-19.083
"Maule, Laguna del",Confirmed Eruption,0,Chile,South America,1,2162,-250,-36.058,-70.492
Campi Flegrei del Mar di Sicilia,Confirmed Eruption,0,Italy,Mediterranean and Western Asia,16,-8,-253,37.1,12.7
Methana,Confirmed Eruption,3,Greece,Mediterranean and Western Asia,9,760,-258,37.615,23.336
Craters of the Moon,Confirmed Eruption,0,United States,Canada and Western USA,11,2005,-260,43.42,-113.5
Acatenango,Confirmed Eruption,0,Guatemala,México and Central America,14,3976,-260,14.501,-90.876
Cayambe,Confirmed Eruption,0,Ecuador,South America,3,5790,-260,0.029,-77.986
Tungurahua,Confirmed Eruption,0,Ecuador,South America,14,5023,-270,-1.467,-78.442
Arenal,Confirmed Eruption,4,Costa Rica,México and Central America,14,1670,-270,10.463,-84.703
Kilauea,Confirmed Eruption,0,United States,Hawaii and Pacific Ocean,13,1222,-270,19.421,-155.287
Cleft Segment,Confirmed Eruption,0,Undersea Features,Hawaii and Pacific Ocean,16,-2140,-270,44.83,-130.3
Redoubt,Confirmed Eruption,0,United States,Alaska,14,3108,-270,60.485,-152.742
Rausudake,Confirmed Eruption,0,Japan,"Japan, Taiwan, Marianas",14,1660,-270,44.076,145.122
Bamus,Confirmed Eruption,0,Papua New Guinea,Melanesia and Australia,14,2248,-270,-5.2,151.23
Ata,Confirmed Eruption,4,Japan,"Japan, Taiwan, Marianas",1,924,-270,31.22,130.57
Kikai,Confirmed Eruption,0,Japan,"Japan, Taiwan, Marianas",1,704,-280,30.793,130.305
St. Helens,Confirmed Eruption,0,United States,Canada and Western USA,14,2549,-280,46.2,-122.18
Haleakala,Confirmed Eruption,0,United States,Hawaii and Pacific Ocean,13,3055,-290,20.708,-156.25
Salton Buttes,Confirmed Eruption,0,United States,Canada and Western USA,9,-40,-290,33.197,-115.616
Wapi Lava Field,Confirmed Eruption,2,United States,Canada and Western USA,13,1604,-300,42.88,-113.22
Mauna Loa,Confirmed Eruption,0,United States,Hawaii and Pacific Ocean,13,4170,-300,19.475,-155.608
Adams,Confirmed Eruption,2,United States,Canada and Western USA,14,3742,-300,46.206,-121.49
Sheveluch,Confirmed Eruption,4,Russia,Kamchatka and Mainland Asia,14,3283,-300,56.653,161.36
Akan,Confirmed Eruption,0,Japan,"Japan, Taiwan, Marianas",1,1499,-300,43.384,144.013
Khodutka,Confirmed Eruption,0,Russia,Kamchatka and Mainland Asia,14,2039,-300,52.062,157.711
Okataina,Confirmed Eruption,0,New Zealand,New Zealand to Fiji,9,1111,-300,-38.12,176.5
Vulcano,Confirmed Eruption,2,Italy,Mediterranean and Western Asia,14,500,-300,38.404,14.962
Pelee,Confirmed Eruption,0,France,West Indies,14,1394,-300,14.809,-61.165
Heidarspordar,Confirmed Eruption,2,Iceland,Iceland and Arctic Ocean,21,490,-300,65.583,-16.817
"Misti, El",Confirmed Eruption,0,Peru,South America,14,5822,-310,-16.294,-71.409
Augustine,Confirmed Eruption,0,United States,Alaska,9,1252,-310,59.363,-153.43
Taapaca,Confirmed Eruption,0,Chile,South America,2,5860,-320,-18.1,-69.5
"Chillan, Nevados de",Confirmed Eruption,0,Chile,South America,14,3180,-320,-36.868,-71.378
Atacazo,Confirmed Eruption,5,Ecuador,South America,14,4463,-320,-0.353,-78.617
Calbuco,Confirmed Eruption,0,Chile,South America,14,1974,-330,-41.33,-72.618
Taveuni,Confirmed Eruption,2,Fiji,New Zealand to Fiji,13,1241,-330,-16.82,-179.97
Merapi,Confirmed Eruption,3,Indonesia,Indonesia,14,2910,-340,-7.54,110.446
Bamus,Confirmed Eruption,0,Papua New Guinea,Melanesia and Australia,14,2248,-350,-5.2,151.23
Ambitle,Confirmed Eruption,0,Papua New Guinea,Melanesia and Australia,14,450,-350,-4.08,153.65
Stromboli,Confirmed Eruption,2,Italy,Mediterranean and Western Asia,14,924,-350,38.789,15.213
Augustine,Confirmed Eruption,0,United States,Alaska,9,1252,-350,59.363,-153.43
Redoubt,Confirmed Eruption,0,United States,Alaska,14,3108,-350,60.485,-152.742
Ukinrek Maars,Confirmed Eruption,0,United States,Alaska,10,91,-350,57.832,-156.51
Khangar,Confirmed Eruption,0,Russia,Kamchatka and Mainland Asia,14,1967,-350,54.761,157.407
Three Sisters,Confirmed Eruption,4,United States,Canada and Western USA,2,3159,-350,44.133,-121.767
Craters of the Moon,Confirmed Eruption,0,United States,Canada and Western USA,11,2005,-350,43.42,-113.5
Hualalai,Confirmed Eruption,0,United States,Hawaii and Pacific Ocean,13,2523,-350,19.692,-155.87
Gorely,Confirmed Eruption,3,Russia,Kamchatka and Mainland Asia,1,1799,-350,52.559,158.03
Krasheninnikov,Confirmed Eruption,0,Russia,Kamchatka and Mainland Asia,1,1816,-350,54.596,160.27
Akita-Komagatake,Confirmed Eruption,3,Japan,"Japan, Taiwan, Marianas",14,1637,-350,39.761,140.799
Iwatesan,Confirmed Eruption,0,Japan,"Japan, Taiwan, Marianas",2,2038,-350,39.853,141.001
Hachijojima,Confirmed Eruption,3,Japan,"Japan, Taiwan, Marianas",14,854,-350,33.137,139.766
Yakedake,Confirmed Eruption,4,Japan,"Japan, Taiwan, Marianas",14,2455,-350,36.227,137.587
Vulcano,Confirmed Eruption,2,Italy,Mediterranean and Western Asia,14,500,-360,38.404,14.962
Furnas,Confirmed Eruption,0,Portugal,Atlantic Ocean,14,805,-360,37.77,-25.32
La Palma,Confirmed Eruption,0,Spain,Atlantic Ocean,14,2426,-360,28.57,-17.83
Katla,Confirmed Eruption,0,Iceland,Iceland and Arctic Ocean,15,1490,-370,63.633,-19.083
Ischia,Confirmed Eruption,0,Italy,Mediterranean and Western Asia,2,789,-370,40.73,13.897
Acatenango,Confirmed Eruption,0,Guatemala,México and Central America,14,3976,-370,14.501,-90.876
Aniakchak,Confirmed Eruption,0,United States,Alaska,1,1341,-370,56.88,-158.17
Redoubt,Confirmed Eruption,0,United States,Alaska,14,3108,-380,60.485,-152.742
Arenal,Confirmed Eruption,4,Costa Rica,México and Central America,14,1670,-380,10.463,-84.703
Redoubt,Confirmed Eruption,0,United States,Alaska,14,3108,-390,60.485,-152.742
Haleakala,Confirmed Eruption,0,United States,Hawaii and Pacific Ocean,13,3055,-390,20.708,-156.25
Ebeko,Confirmed Eruption,0,Russia,Kuril Islands,14,1103,-390,50.686,156.014
Etna,Confirmed Eruption,0,Italy,Mediterranean and Western Asia,14,3320,396,37.748,14.999
Taveuni,Confirmed Eruption,2,Fiji,New Zealand to Fiji,13,1241,-400,-16.82,-179.97
Fukue,Confirmed Eruption,0,Japan,"Japan, Taiwan, Marianas",13,315,-400,32.657,128.849
Matutum,Confirmed Eruption,0,Philippines,Philippines and SE Asia,14,2286,-400,6.37,125.07
Yakedake,Confirmed Eruption,0,Japan,"Japan, Taiwan, Marianas",14,2455,-400,36.227,137.587
Yokodake,Confirmed Eruption,0,Japan,"Japan, Taiwan, Marianas",14,2480,-400,36.087,138.32
Nikko-Shiranesan,Confirmed Eruption,0,Japan,"Japan, Taiwan, Marianas",13,2578,-400,36.799,139.376
Hualalai,Confirmed Eruption,0,United States,Hawaii and Pacific Ocean,13,2523,-400,19.692,-155.87
Mauna Loa,Confirmed Eruption,0,United States,Hawaii and Pacific Ocean,13,4170,-400,19.475,-155.608
Adams,Confirmed Eruption,2,United States,Canada and Western USA,14,3742,-400,46.206,-121.49
Rainier,Confirmed Eruption,0,United States,Canada and Western USA,14,4392,-400,46.853,-121.76
Redoubt,Confirmed Eruption,0,United States,Alaska,14,3108,-400,60.485,-152.742
Sheveluch,Confirmed Eruption,3,Russia,Kamchatka and Mainland Asia,14,3283,-400,56.653,161.36
Cotopaxi,Confirmed Eruption,4,Ecuador,South America,14,5911,-400,-0.677,-78.436
Reykjanes,Confirmed Eruption,2,Iceland,Iceland and Arctic Ocean,5,140,-400,63.817,-22.717
Meager,Confirmed Eruption,5,Canada,Canada and Western USA,2,2680,-410,50.63,-123.5
Kilauea,Confirmed Eruption,0,United States,Hawaii and Pacific Ocean,13,1222,-410,19.421,-155.287
Redoubt,Confirmed Eruption,0,United States,Alaska,14,3108,-420,60.485,-152.742
Taranaki,Confirmed Eruption,0,New Zealand,New Zealand to Fiji,14,2518,-420,-39.3,174.07
Etna,Confirmed Eruption,0,Italy,Mediterranean and Western Asia,14,3320,425,37.748,14.999
"Plat Pays, Morne",Confirmed Eruption,0,Dominica,West Indies,14,940,-430,15.255,-61.341
Katla,Confirmed Eruption,0,Iceland,Iceland and Arctic Ocean,15,1490,-430,63.633,-19.083
Pelee,Confirmed Eruption,4,France,West Indies,14,1394,-440,14.809,-61.165
Hualalai,Confirmed Eruption,0,United States,Hawaii and Pacific Ocean,13,2523,-440,19.692,-155.87
Esan,Confirmed Eruption,0,Japan,"Japan, Taiwan, Marianas",9,618,-440,41.805,141.166
Cameroon,Confirmed Eruption,3,Cameroon,Africa and Red Sea,14,4095,-450,4.203,9.17
Mutnovsky,Confirmed Eruption,2,Russia,Kamchatka and Mainland Asia,2,2288,-450,52.449,158.196
Iwatesan,Confirmed Eruption,0,Japan,"Japan, Taiwan, Marianas",2,2038,-450,39.853,141.001
Chokaisan,Confirmed Eruption,0,Japan,"Japan, Taiwan, Marianas",14,2236,-450,39.099,140.049
Redoubt,Confirmed Eruption,0,United States,Alaska,14,3108,-450,60.485,-152.742
Iliamna,Confirmed Eruption,0,United States,Alaska,14,3053,-450,60.032,-153.09
Bezymianny,Confirmed Eruption,4,Russia,Kamchatka and Mainland Asia,14,2882,-450,55.972,160.595
Pululahua,Confirmed Eruption,4,Ecuador,South America,1,3356,-450,0.038,-78.463
Cayambe,Confirmed Eruption,0,Ecuador,South America,3,5790,-460,0.029,-77.986
Redoubt,Confirmed Eruption,0,United States,Alaska,14,3108,-470,60.485,-152.742
Ischia,Confirmed Eruption,0,Italy,Mediterranean and Western Asia,2,789,-470,40.73,13.897
Vulcano,Confirmed Eruption,0,Italy,Mediterranean and Western Asia,14,500,-475,38.404,14.962
Etna,Confirmed Eruption,0,Italy,Mediterranean and Western Asia,14,3320,479,37.748,14.999
Savai'i,Confirmed Eruption,0,Samoa,New Zealand to Fiji,13,1858,-480,-13.612,-172.525
Ischia,Confirmed Eruption,0,Italy,Mediterranean and Western Asia,2,789,-490,40.73,13.897
Galeras,Confirmed Eruption,2,Colombia,South America,2,4276,-490,1.22,-77.37
Puyehue-Cordon Caulle,Confirmed Eruption,0,Chile,South America,14,2236,-490,-40.59,-72.117
Tungurahua,Confirmed Eruption,3,Ecuador,South America,14,5023,-500,-1.467,-78.442
Krafla,Confirmed Eruption,0,Iceland,Iceland and Arctic Ocean,1,800,-500,65.715,-16.728
Dieng Volcanic Complex,Confirmed Eruption,0,Indonesia,Indonesia,2,2565,-500,-7.2,109.879
Mageik,Confirmed Eruption,0,United States,Alaska,14,2165,-500,58.195,-155.253
Sheveluch,Confirmed Eruption,4,Russia,Kamchatka and Mainland Asia,14,3283,-500,56.653,161.36
Mauna Loa,Confirmed Eruption,0,United States,Hawaii and Pacific Ocean,13,4170,-500,19.475,-155.608
Rainier,Confirmed Eruption,0,United States,Canada and Western USA,14,4392,-500,46.853,-121.76
Picos Fissural Volcanic System,Confirmed Eruption,0,Portugal,Atlantic Ocean,11,350,-510,37.78,-25.67
Cayambe,Confirmed Eruption,0,Ecuador,South America,3,5790,-510,0.029,-77.986
Tenerife,Confirmed Eruption,0,Spain,Atlantic Ocean,14,3715,-520,28.271,-16.641
Jingbo,Confirmed Eruption,0,China,Kamchatka and Mainland Asia,20,1000,-520,44.08,128.83
Fujisan,Confirmed Eruption,0,Japan,"Japan, Taiwan, Marianas",14,3776,-520,35.361,138.728
St. Helens,Confirmed Eruption,5,United States,Canada and Western USA,14,2549,-530,46.2,-122.18
Katla,Confirmed Eruption,0,Iceland,Iceland and Arctic Ocean,15,1490,-530,63.633,-19.083
Soufriere St. Vincent,Confirmed Eruption,0,Saint Vincent and the Grenadines,West Indies,14,1220,-530,13.33,-61.18
Nemrut Dagi,Confirmed Eruption,0,Turkey,Mediterranean and Western Asia,14,2948,-531,38.654,42.229
Tenduruk Dagi,Confirmed Eruption,0,Turkey,Mediterranean and Western Asia,13,3514,-550,39.356,43.874
Ararat,Confirmed Eruption,0,Turkey,Mediterranean and Western Asia,14,5165,-550,39.7,44.3
Tongariro,Confirmed Eruption,5,New Zealand,New Zealand to Fiji,14,1978,-550,-39.157,175.632
Adams,Confirmed Eruption,2,United States,Canada and Western USA,14,3742,-550,46.206,-121.49
Shasta,Confirmed Eruption,0,United States,Canada and Western USA,14,4317,-550,41.409,-122.193
Tanaga,Confirmed Eruption,0,United States,Alaska,14,1806,-550,51.885,-178.146
Titila,Confirmed Eruption,0,Russia,Kamchatka and Mainland Asia,13,1523,-550,57.406,160.108
Mageik,Confirmed Eruption,0,United States,Alaska,14,2165,-550,58.195,-155.253
Makushin,Confirmed Eruption,0,United States,Alaska,14,1800,-550,53.891,-166.923
Kusatsu-Shiranesan,Confirmed Eruption,3,Japan,"Japan, Taiwan, Marianas",14,2165,-550,36.618,138.528
Iwakisan,Confirmed Eruption,0,Japan,"Japan, Taiwan, Marianas",14,1625,-550,40.656,140.303
Bandaisan,Confirmed Eruption,0,Japan,"Japan, Taiwan, Marianas",14,1816,-550,37.601,140.072
Nemo Peak,Confirmed Eruption,0,Russia,Kuril Islands,1,1018,-550,49.57,154.808
Gamchen,Confirmed Eruption,0,Russia,Kamchatka and Mainland Asia,2,2539,-550,54.974,160.703
Vysoky,Confirmed Eruption,0,Russia,Kamchatka and Mainland Asia,14,2129,-550,55.064,160.765
Taunshits,Confirmed Eruption,0,Russia,Kamchatka and Mainland Asia,14,2301,-550,54.528,159.804
Maly Semyachik,Confirmed Eruption,0,Russia,Kamchatka and Mainland Asia,1,1527,-550,54.135,159.674
Bakening,Confirmed Eruption,2,Russia,Kamchatka and Mainland Asia,14,2278,-550,53.905,158.07
Akan,Confirmed Eruption,0,Japan,"Japan, Taiwan, Marianas",1,1499,-550,43.384,144.013
Taisetsuzan,Confirmed Eruption,0,Japan,"Japan, Taiwan, Marianas",14,2291,-550,43.664,142.854
